Date,KO,^NDX
2019-01-09,43.28580856323242,6600.68994140625
2019-01-10,43.750545501708984,6620.93994140625
2019-01-11,44.00150680541992,6601.39990234375
2019-01-14,43.824913024902344,6541.0400390625
2019-01-15,44.21528625488281,6669.64013671875
2019-01-16,43.61112976074219,6668.56005859375
2019-01-17,43.74125289916992,6718.4501953125
2019-01-18,44.25246810913086,6784.60986328125
2019-01-22,44.35470962524414,6646.81005859375
2019-01-23,44.86592102050781,6658.759765625
2019-01-24,44.32682800292969,6702.5498046875
2019-01-25,44.02939224243164,6787.3701171875
2019-01-28,43.8434944152832,6697.08984375
2019-01-29,44.057273864746094,6632.7900390625
2019-01-30,44.484832763671875,6807.91015625
2019-01-31,44.73579406738281,6906.83984375
2019-02-01,45.265602111816406,6875.52001953125
2019-02-04,45.77681350708008,6959.9599609375
2019-02-05,45.78609848022461,7023.52001953125
2019-02-06,45.78609848022461,6997.6201171875
2019-02-07,45.934818267822266,6904.97998046875
2019-02-08,46.009178161621094,6913.1298828125
2019-02-11,46.11142349243164,6909.18017578125
2019-02-12,46.157894134521484,7014.669921875
2019-02-13,46.27872848510742,7015.8798828125
2019-02-14,42.37492370605469,7022.419921875
2019-02-15,42.04960250854492,7055.18017578125
2019-02-19,41.66851043701172,7066.60986328125
2019-02-20,41.919471740722656,7062.33984375
2019-02-21,42.62588119506836,7035.16015625
2019-02-22,42.0867805480957,7090.6298828125
2019-02-25,41.770751953125,7115.43017578125
2019-02-26,41.538387298583984,7123.22021484375
2019-02-27,41.770751953125,7117.0
2019-02-28,42.142555236816406,7097.52978515625
2019-03-01,42.17972946166992,7151.56982421875
2019-03-04,42.43068313598633,7150.830078125
2019-03-05,42.38420486450195,7156.7900390625
2019-03-06,42.24479293823242,7112.47021484375
2019-03-07,42.0867805480957,7026.8798828125
2019-03-08,41.67781066894531,7015.68994140625
2019-03-11,42.923316955566406,7164.02001953125
